993.89,1478.2,-9.9563,-10.044,0.0043633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
983.96,1468.2,-9.9124,-10.087,0.0043633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
974.06,1458.1,-9.8682,-10.13,0.0043633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
964.22,1447.9,-9.824,-10.173,0.0043633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
954.42,1437.7,-9.7795,-10.216,0.0043633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
944.66,1427.5,-9.7348,-10.258,0.0043633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
934.95,1417.2,-9.69,-10.301,0.0043633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.28,1406.9,-9.6449,-10.343,0.0043633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
915.66,1396.5,-9.5997,-10.385,0.0043633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
906.08,1386.1,-9.5543,-10.427,0.0043633,-235.87,1014.3,20.034,2.7671,-0.011636,-1496.3,266.7,11.173,9.8065,-0.017453,-1457,250,43,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
896.55,1375.7,-9.5087,-10.468,0.0043633,-215.82,1016.9,20.064,2.5338,-0.011636,-1485,276.41,11.342,9.61,-0.017453,-1414,250,43,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
887.06,1365.2,-9.4629,-10.51,0.0043633,-195.74,1019.4,20.093,2.3002,-0.011636,-1473.6,285.92,11.508,9.4106,-0.017453,-1371,250,43,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
877.62,1354.6,-9.417,-10.551,0.0043633,-175.64,1021.5,20.118,2.0662,-0.011636,-1462,295.23,11.671,9.2083,-0.017453,-1328,250,43,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
868.23,1344.1,-9.3709,-10.592,0.0043633,-155.51,1023.5,20.141,1.832,-0.011636,-1450.3,304.34,11.83,9.0032,-0.017453,-1285,250,43,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
858.88,1333.5,-9.3246,-10.633,0.0043633,-135.36,1025.2,20.161,1.5976,-0.011636,-1438.4,313.24,11.985,8.7954,-0.017453,-1242,250,43,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
849.58,1322.8,-9.2781,-10.673,0.0043633,-115.19,1026.7,20.178,1.3629,-0.011636,-1426.3,321.93,12.137,8.5849,-0.017453,-1199,250,43,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
840.33,1312.1,-9.2314,-10.714,0.0043633,-95,1027.9,20.192,1.128,-0.011636,-1414.1,330.41,12.285,8.3718,-0.017453,-1156,250,43,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
831.12,1301.4,-9.1846,-10.754,0.0043633,-74.802,1028.9,20.204,0.893,-0.011636,-1401.7,338.67,12.429,8.1561,-0.017453,-1113,250,43,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
821.96,1290.6,-9.1376,-10.794,0.0043633,-54.593,1029.7,20.213,0.65786,-0.011636,-1389.2,346.72,12.569,7.9379,-0.017453,-1070,250,43,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
812.84,1279.8,-9.0904,-10.834,0.0043633,-34.377,1030.3,20.219,0.42263,-0.011636,-1376.6,354.55,12.706,7.7174,-0.017453,-1027,250,43,0,0,257.11,743.97,10.956,5.0958,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
803.78,1268.9,-9.043,-10.873,0.0043633,-14.156,1030.6,20.223,0.18734,-0.011636,-1363.8,362.15,12.839,7.4944,-0.017453,-984,250,43,0,0,268.04,749.12,10.911,5.1912,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
794.76,1258,-8.9955,-10.912,0.0043633,6.0679,1030.6,20.224,-0.047969,-0.011636,-1350.9,369.53,12.968,7.2692,-0.017453,-941,250,43,0,0,278.93,754.36,10.865,5.2862,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
785.78,1247.1,-8.9478,-10.952,0.0043633,26.291,1030.5,20.222,-0.28327,-0.011636,-1337.9,376.69,13.092,7.0418,-0.017453,-898,250,43,0,0,289.77,759.69,10.819,5.3808,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
776.86,1236.1,-8.8999,-10.991,0.0043633,46.511,1030.1,20.217,-0.51854,-0.011636,-1324.7,383.62,13.213,6.8122,-0.017453,-855,250,43,0,0,300.57,765.12,10.771,5.4751,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
767.98,1225.1,-8.8519,-11.029,0.0043633,66.724,1029.4,20.21,-0.75374,-0.011636,-1311.5,390.31,13.33,6.5806,-0.017453,-812,250,43,0,0,311.32,770.64,10.723,5.5688,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
759.16,1214.1,-8.8037,-11.068,0.0043633,86.929,1028.6,20.2,-0.98883,-0.011636,-1298.1,396.78,13.443,6.347,-0.017453,-769,250,43,0,0,322.02,776.25,10.674,5.6622,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
750.38,1203,-8.7553,-11.106,0.0043633,107.12,1027.5,20.187,-1.2238,-0.011636,-1284.6,403.01,13.552,6.1114,-0.017453,-726,250,43,0,0,332.67,781.96,10.624,5.7551,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
741.65,1191.9,-8.7068,-11.144,0.0043633,127.3,1026.1,20.171,-1.4586,-0.011636,-1271,409,13.656,5.8739,-0.017453,-683,250,43,0,0,343.26,787.76,10.574,5.8476,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
732.96,1180.7,-8.6581,-11.182,0.0043633,147.46,1024.5,20.153,-1.6932,-0.011636,-1257.3,414.75,13.757,5.6347,-0.017453,-640,250,43,0,0,353.81,793.66,10.522,5.9397,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
724.33,1169.5,-8.6092,-11.22,0.0043633,167.61,1022.7,20.132,-1.9276,-0.011636,-1243.5,420.27,13.853,5.3938,-0.017453,-597,250,43,0,0,364.31,799.64,10.47,6.0313,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
715.75,1158.3,-8.5601,-11.257,0.0043633,187.73,1020.7,20.108,-2.1617,-0.011636,-1229.6,425.54,13.945,5.1512,-0.017453,-554,250,43,0,0,374.75,805.72,10.417,6.1224,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
707.21,1147,-8.5109,-11.294,0.0043633,207.82,1018.4,20.081,-2.3955,-0.011636,-1215.6,430.57,14.033,4.907,-0.017453,-511,250,43,0,0,385.14,811.89,10.363,6.2131,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
698.72,1135.7,-8.4616,-11.331,0.0043633,227.89,1015.9,20.052,-2.629,-0.011636,-1201.5,435.35,14.116,4.6614,-0.017453,-468,250,43,0,0,395.48,818.15,10.309,6.3033,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
690.29,1124.3,-8.4121,-11.368,0.0043633,247.92,1013.1,20.02,-2.8621,-0.011636,-1187.3,439.89,14.196,4.4143,-0.017453,-425,250,43,0,0,405.76,824.5,10.253,6.393,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
681.9,1112.9,-8.3624,-11.405,0.0043633,267.93,1010.2,19.986,-3.0948,-0.011636,-1173.1,444.18,14.27,4.1659,-0.017453,-382,250,43,0,0,415.99,830.93,10.197,6.4822,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
673.56,1101.5,-8.3125,-11.441,0.0043633,287.89,1007,19.948,-3.3272,-0.011636,-1158.8,448.22,14.341,3.9162,-0.017453,-339,250,43,0,0,426.15,837.46,10.14,6.571,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
665.27,1090.1,-8.2625,-11.477,0.0043633,307.82,1003.5,19.908,-3.559,-0.011636,-1144.4,452.01,14.407,3.6653,-0.017453,-296,250,43,0,0,436.27,844.07,10.082,6.6592,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
657.04,1078.6,-8.2124,-11.513,0.0043633,327.71,999.84,19.865,-3.7904,-0.011636,-1130,455.55,14.469,3.4133,-0.017453,-253,250,43,0,0,446.32,850.78,10.024,6.747,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
648.85,1067,-8.1621,-11.549,0.0043633,347.55,995.93,19.82,-4.0213,-0.011636,-1115.5,458.84,14.526,3.1603,-0.017453,-210,250,43,0,0,456.31,857.57,9.9646,6.8342,0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
640.71,1055.5,-8.1116,-11.585,0.0043633,367.35,991.8,19.772,-4.2517,-0.011636,-1100.9,461.87,14.579,2.9063,-0.017453,-167,250,43,0,0,466.25,864.45,9.9046,6.9209,0.0087266,-254.51,981.1,-11.789,-12.208,0.017453,1000,1490,0.087265,-9.9996,0.0087266,200,750.22,-49.998,0.43633,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
632.63,1043.9,-8.061,-11.62,0.0043633,387.1,987.43,19.721,-4.4814,-0.011636,-1086.3,464.65,14.628,2.6514,-0.017453,-124,250,43,0,0,476.12,871.41,9.8439,7.007,0.0087266,-266.2,968.79,-11.574,-12.411,0.017453,1000.2,1480,0.17452,-9.9985,0.0087266,150.01,750.87,-49.992,0.87262,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
624.59,1032.2,-8.0102,-11.655,0.0043633,406.79,982.83,19.667,-4.7106,-0.011636,-1071.7,467.18,14.672,2.3957,-0.017453,-81,250,43,0,0,485.93,878.46,9.7823,7.0927,0.0087266,-277.66,956.27,-11.356,-12.612,0.017453,1000.4,1470,0.26177,-9.9966,0.0087266,100.02,751.96,-49.983,1.3088,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
616.61,1020.6,-7.9593,-11.69,0.0043633,426.43,978.01,19.611,-4.9391,-0.011636,-1057,469.44,14.711,2.1393,-0.017453,-38,250,43,0,0,495.69,885.6,9.7201,7.1778,0.0087266,-288.91,943.56,-11.134,-12.808,0.017453,1000.7,1460,0.34899,-9.9939,0.0087266,50.041,753.49,-49.97,1.745,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
608.67,1008.8,-7.9082,-11.724,0.0043633,446.01,972.96,19.553,-5.1669,-0.011636,-1042.3,471.45,14.746,1.8822,-0.017453,5,250,43,0,0,505.37,892.82,9.6571,7.2623,0.0087266,-299.93,930.66,-10.908,-13,0.017453,1001.1,1450,0.43619,-9.9905,0.0087266,0.07932,755.45,-49.952,2.181,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600.79,997.1,-7.8569,-11.759,0.0043633,465.53,967.68,19.491,-5.3941,-0.011636,-1027.5,473.21,14.777,1.6245,-0.017453,48,250,43,0,0,515,900.12,9.5933,7.3463,0.0087266,-310.72,917.57,-10.68,-13.189,0.017453,1001.6,1440,0.52336,-9.9863,0.0087266,-49.863,757.85,-49.931,2.6168,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
592.96,985.33,-7.8056,-11.793,0.0043633,484.99,962.17,19.427,-5.6205,-0.011636,-1012.7,474.7,14.803,1.3664,-0.017453,91,250,43,0,0,524.56,907.51,9.5288,7.4297,0.0087266,-321.29,904.28,-10.448,-13.373,0.017453,1002.1,1430,0.61049,-9.9813,0.0087266,-99.782,760.69,-49.907,3.0524,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
585.18,973.52,-7.754,-11.827,0.0043633,504.39,956.43,19.36,-5.8462,-0.011636,-997.9,475.94,14.825,1.1078,-0.017453,134,250,43,0,0,534.06,914.98,9.4636,7.5126,0.0087266,-331.62,890.82,-10.213,-13.553,0.017453,1002.8,1420.1,0.69756,-9.9756,0.0087266,-149.68,763.96,-49.878,3.4878,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
577.45,961.67,-7.7024,-11.861,0.0043633,523.71,950.48,19.291,-6.071,-0.011636,-983.06,476.92,14.842,0.84894,-0.017453,177,250,43,0,0,543.49,922.53,9.3977,7.5949,0.0087266,-341.71,877.18,-9.975,-13.729,0.017453,1003.5,1410.1,0.78459,-9.9692,0.0087266,-199.54,767.66,-49.846,3.923,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
569.77,949.8,-7.6505,-11.894,0.0043633,542.97,944.29,19.219,-6.2951,-0.011636,-968.21,477.64,14.854,0.58978,-0.017453,220,250,43,0,0,552.85,930.17,9.3311,7.6766,0.0087266,-351.57,863.36,-9.7339,-13.901,0.017453,1004.4,1400.1,0.87156,-9.9619,0.0087266,-249.37,771.8,-49.81,4.3578,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
562.15,937.89,-7.5986,-11.927,0.0043633,562.15,937.89,19.145,-6.5183,-0.011636,-953.36,478.1,14.862,0.33045,-0.017453,263,250,43,0,0,562.15,937.89,9.2637,7.7578,0.0087266,-361.18,849.38,-9.4898,-14.069,0.017453,1005.3,1390.2,0.95846,-9.954,0.0087266,-299.16,776.38,-49.77,4.7923,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
554.58,925.94,-7.5464,-11.96,0.0043633,581.26,931.26,19.067,-6.7406,-0.011636,-938.49,478.3,14.866,0.071012,-0.017453,306,250,43,0,0,571.38,945.68,9.1957,7.8383,0.0087266,-370.54,835.23,-9.2428,-14.233,0.017453,1006.3,1380.2,1.0453,-9.9452,0.0087266,-348.9,781.39,-49.726,5.2264,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
547.06,913.96,-7.4942,-11.993,0.0043633,600.28,924.4,18.988,-6.962,-0.011636,-923.63,478.24,14.865,-0.18844,-0.017453,349,250,43,0,0,580.54,953.56,9.1269,7.9183,0.0087266,-379.66,820.91,-8.993,-14.392,0.017453,1007.4,1370.3,1.132,-9.9357,0.0087266,-398.61,786.83,-49.679,5.6602,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
539.59,901.96,-7.4418,-12.026,0.0043633,619.23,917.33,18.905,-7.1824,-0.011636,-908.76,477.92,14.859,-0.44784,-0.017453,392,250,43,0,0,589.63,961.52,9.0575,7.9976,0.0087266,-388.53,806.44,-8.7405,-14.547,0.017453,1008.5,1360.3,1.2187,-9.9255,0.0087266,-448.26,792.71,-49.627,6.0935,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
532.17,889.91,-7.3892,-12.058,0.0043633,638.09,910.04,18.821,-7.4019,-0.011636,-893.91,477.34,14.849,-0.70711,-0.017453,435,250,43,0,0,598.66,969.56,8.9874,8.0763,0.0087266,-397.14,791.82,-8.4853,-14.697,0.017453,1009.8,1350.4,1.3053,-9.9144,0.0087266,-497.86,799.02,-49.572,6.5263,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
524.81,877.84,-7.3366,-12.09,0.0043633,656.87,902.53,18.733,-7.6204,-0.011636,-879.07,476.51,14.835,-0.96615,-0.017453,478,250,43,0,0,607.61,977.67,8.9165,8.1545,0.0087266,-405.5,777.05,-8.2275,-14.843,0.017453,1011.2,1340.5,1.3917,-9.9027,0.0087266,-547.4,805.76,-49.513,6.9587,-0.0087266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
